,leaderboardId,songId,cover,fullCover,name,subName,author,mapper,bpm,duration,stars,passRating,accRating,techRating,modifiersRating,difficultyName,type,starsMod,passRatingMod,accRatingMod,techRatingMod
6833,38bddxx91,38bdd,https://cdn.beatsaver.com/006473f5f8e66058238f9abf1d1eea3333d6eb59.jpg,https://cdn.assets.beatleader.xyz/songcover-38bddxx-cover.jpg,Blue Bird,feat. YonKaGor,ivycomb & Moka,"Darkrealm7, ItsNoot3rch",130.0,246,4.901316,3.0842032,6.9161167,2.7475626,"{'id': 1154005, 'ssPredictedAcc': 0.9856607, 'ssPassRating': 2.436701, 'ssAccRating': 6.3551846, 'ssTechRating': 2.3806577, 'ssStars': 4.265318, 'fsPredictedAcc': 0.98192966, 'fsPassRating': 3.9860752, 'fsAccRating': 7.7717776, 'fsTechRating': 3.1486573, 'fsStars': 5.860449, 'sfPredictedAcc': 0.97816586, 'sfPassRating': 5.607558, 'sfAccRating': 9.131946, 'sfTechRating': 3.7382212, 'sfStars': 7.5161138, 'bfsPredictedAcc': 0.9824192, 'bfsPassRating': 3.9701943, 'bfsAccRating': 7.6013427, 'bfsTechRating': 3.1361127, 'bfsStars': 5.7215214, 'bsfPredictedAcc': 0.97964764, 'bsfPassRating': 5.381661, 'bsfAccRating': 8.61, 'bsfTechRating': 3.5876293, 'bsfStars': 6.99733}",ExpertPlus,Midspeed,4.901316,3.0842032,6.9161167,2.7475626
6836,1fb19xxxxx51,1fb19,https://eu.cdn.beatsaver.com/3b2005183b2ac76c2a65f34540ebb6fd293ddb38.jpg,https://cdn.assets.beatleader.xyz/songcover-1fb19xxxxx-cover.png,Blows Up Everything,,USAO,Irish,215.0,138,4.3383355,3.0796754,6.2772408,2.0729492,"{'id': 7588, 'ssPredictedAcc': 0.9875321, 'ssPassRating': 2.4615183, 'ssAccRating': 5.7755914, 'ssTechRating': 1.6711886, 'ssStars': 3.7658591, 'fsPredictedAcc': 0.98405707, 'fsPassRating': 3.918395, 'fsAccRating': 7.058312, 'fsTechRating': 2.1734715, 'fsStars': 5.157563, 'sfPredictedAcc': 0.98050696, 'sfPassRating': 5.2302213, 'sfAccRating': 8.313494, 'sfTechRating': 2.4496176, 'sfStars': 6.547699, 'bfsPredictedAcc': 0.98461103, 'bfsPassRating': 3.8647048, 'bfsAccRating': 6.752423, 'bfsTechRating': 2.1348429, 'bfsStars': 4.9071417, 'bsfPredictedAcc': 0.98213416, 'bsfPassRating': 5.2243075, 'bsfAccRating': 7.699642, 'bsfTechRating': 2.45689, 'bsfStars': 6.0596437}",Hard,Accuracy,4.3383355,3.0796754,6.2772408,2.0729492
6839,1fb19xxxxx71,1fb19,https://eu.cdn.beatsaver.com/3b2005183b2ac76c2a65f34540ebb6fd293ddb38.jpg,https://cdn.assets.beatleader.xyz/songcover-1fb19xxxxx-cover.png,Blows Up Everything,,USAO,Irish,215.0,138,6.068701,4.519665,7.8294244,3.2304049,"{'id': 7589, 'ssPredictedAcc': 0.9838648, 'ssPassRating': 3.6487417, 'ssAccRating': 7.1305246, 'ssTechRating': 2.7515104, 'ssStars': 5.2174444, 'fsPredictedAcc': 0.9791519, 'fsPassRating': 5.681678, 'fsAccRating': 8.819685, 'fsTechRating': 3.3163428, 'fsStars': 7.219235, 'sfPredictedAcc': 0.9743814, 'sfPassRating': 7.6863956, 'sfAccRating': 10.316435, 'sfTechRating': 3.5695891, 'sfStars': 9.161608, 'bfsPredictedAcc': 0.97976816, 'bfsPassRating': 5.524498, 'bfsAccRating': 8.570151, 'bfsTechRating': 3.297079, 'bfsStars': 6.965315, 'bsfPredictedAcc': 0.9763054, 'bsfPassRating': 7.409394, 'bsfAccRating': 9.730923, 'bsfTechRating': 3.660411, 'bsfStars': 8.580131}",Expert,Midspeed,6.068701,4.519665,7.8294244,3.2304049
6840,1fb19xxxxx91,1fb19,https://eu.cdn.beatsaver.com/3b2005183b2ac76c2a65f34540ebb6fd293ddb38.jpg,https://cdn.assets.beatleader.xyz/songcover-1fb19xxxxx-cover.png,Blows Up Everything,,USAO,Irish,215.0,138,8.605271,6.591877,10.014233,3.9901884,"{'id': 7590, 'ssPredictedAcc': 0.97814345, 'ssPassRating': 5.3967357, 'ssAccRating': 9.168582, 'ssTechRating': 3.5615015, 'ssStars': 7.455737, 'fsPredictedAcc': 0.9713558, 'fsPassRating': 8.160203, 'fsAccRating': 11.131571, 'fsTechRating': 3.980454, 'fsStars': 10.102945, 'sfPredictedAcc': 0.9641372, 'sfPassRating': 11.348745, 'sfAccRating': 12.59655, 'sfTechRating': 4.1273932, 'sfStars': 12.661647, 'bfsPredictedAcc': 0.9721209, 'bfsPassRating': 8.014254, 'bfsAccRating': 10.940259, 'bfsTechRating': 3.9963586, 'bfsStars': 9.885662, 'bsfPredictedAcc': 0.9668381, 'bsfPassRating': 10.5803995, 'bsfAccRating': 12.107727, 'bsfTechRating': 4.2795587, 'bsfStars': 11.928308}",ExpertPlus,Midspeed,8.605271,6.591877,10.014233,3.9901884
6845,8bc31,8bc,https://eu.cdn.beatsaver.com/40d956a3cf8aea0fa87871791e449a8f4874176c.jpg,https://cdn.assets.beatleader.xyz/songcover-8bc-cover.jpg,Blood Sugar,Knife Party Remix,Rustic,rustic,128.0,244,1.9669455,0.38912997,4.027086,0.9560185,"{'id': 8634, 'ssPredictedAcc': 0.9927804, 'ssPassRating': 0.28960678, 'ssAccRating': 3.8986218, 'ssTechRating': 0.6461756, 'ssStars': 1.8473208, 'fsPredictedAcc': 0.99162906, 'fsPassRating': 0.53891903, 'fsAccRating': 4.2606125, 'fsTechRating': 1.1541774, 'fsStars': 2.181058, 'sfPredictedAcc': 0.9906614, 'sfPassRating': 0.80149925, 'sfAccRating': 4.474722, 'sfTechRating': 1.6336948, 'sfStars': 2.4485242, 'bfsPredictedAcc': 0.99181044, 'bfsPassRating': 0.47317806, 'bfsAccRating': 4.047913, 'bfsTechRating': 1.02703, 'bfsStars': 2.015143, 'bsfPredictedAcc': 0.9911282, 'bsfPassRating': 0.6989287, 'bsfAccRating': 4.290924, 'bsfTechRating': 1.462308, 'bsfStars': 2.2829473}",Normal,Accuracy,1.9669455,0.38912997,4.027086,0.9560185
6846,8bc51,8bc,https://eu.cdn.beatsaver.com/40d956a3cf8aea0fa87871791e449a8f4874176c.jpg,https://cdn.assets.beatleader.xyz/songcover-8bc-cover.jpg,Blood Sugar,Knife Party Remix,Rustic,rustic,128.0,244,2.6664312,0.76830274,4.8112044,1.7252251,"{'id': 8635, 'ssPredictedAcc': 0.99074966, 'ssPassRating': 0.5804277, 'ssAccRating': 4.587078, 'ssTechRating': 1.231207, 'ssStars': 2.408033, 'fsPredictedAcc': 0.98921424, 'fsPassRating': 1.0440203, 'fsAccRating': 5.1318507, 'fsTechRating': 2.0557046, 'fsStars': 2.9964688, 'sfPredictedAcc': 0.9878341, 'sfPassRating': 1.5120708, 'sfAccRating': 5.5404115, 'sfTechRating': 2.750502, 'sfStars': 3.488131, 'bfsPredictedAcc': 0.9893839, 'bfsPassRating': 1.0338058, 'bfsAccRating': 4.929754, 'bfsTechRating': 2.0655324, 'bfsStars': 2.8603468, 'bsfPredictedAcc': 0.9882501, 'bsfPassRating': 1.4845318, 'bsfAccRating': 5.3621387, 'bsfTechRating': 2.7641964, 'bsfStars': 3.3594706}",Hard,Accuracy,2.6664312,0.76830274,4.8112044,1.7252251
6847,8bc71,8bc,https://eu.cdn.beatsaver.com/40d956a3cf8aea0fa87871791e449a8f4874176c.jpg,https://cdn.assets.beatleader.xyz/songcover-8bc-cover.jpg,Blood Sugar,Knife Party Remix,Rustic,rustic,128.0,244,5.402974,2.5986087,7.0735154,6.531385,"{'id': 8636, 'ssPredictedAcc': 0.98512346, 'ssPassRating': 2.0423758, 'ssAccRating': 6.683465, 'ssTechRating': 5.404157, 'ssStars': 4.799876, 'fsPredictedAcc': 0.98222125, 'fsPassRating': 3.3701596, 'fsAccRating': 7.7489114, 'fsTechRating': 7.3746543, 'fsStars': 6.2658405, 'sfPredictedAcc': 0.97981304, 'sfPassRating': 4.593116, 'sfAccRating': 8.555409, 'sfTechRating': 8.940962, 'sfStars': 7.5056887, 'bfsPredictedAcc': 0.9822317, 'bfsPassRating': 3.291286, 'bfsAccRating': 7.6657357, 'bfsTechRating': 6.978337, 'bfsStars': 6.12117, 'bsfPredictedAcc': 0.9798541, 'bsfPassRating': 4.4388347, 'bsfAccRating': 8.541975, 'bsfTechRating': 8.081305, 'bsfStars': 7.3209176}",Expert,Tech,5.402974,2.5986087,7.0735154,6.531385
6848,15b191,15b1,https://eu.cdn.beatsaver.com/d06a8564708c3acef7fb889a194614f176236e4c.jpg,https://cdn.assets.beatleader.xyz/songcover-15b1-cover.jpg,Blood Hunter,Varien,Rustic,rustic,180.0,185,7.301396,4.3751445,8.580797,7.8619223,"{'id': 6563, 'ssPredictedAcc': 0.9818226, 'ssPassRating': 3.5083168, 'ssAccRating': 7.8851767, 'ssTechRating': 6.914364, 'ssStars': 6.3478656, 'fsPredictedAcc': 0.977332, 'fsPassRating': 5.542104, 'fsAccRating': 9.427847, 'fsTechRating': 8.433311, 'fsStars': 8.452088, 'sfPredictedAcc': 0.9738836, 'sfPassRating': 7.548028, 'sfAccRating': 10.456761, 'sfTechRating': 9.647907, 'sfStars': 10.195898, 'bfsPredictedAcc': 0.97733516, 'bfsPassRating': 5.420309, 'bfsAccRating': 9.409113, 'bfsTechRating': 7.919938, 'bfsStars': 8.319706, 'bsfPredictedAcc': 0.9741271, 'bsfPassRating': 7.1251445, 'bsfAccRating': 10.387647, 'bsfTechRating': 8.5854, 'bsfStars': 9.821585}",ExpertPlus,Tech,7.301396,4.3751445,8.580797,7.8619223
6852,b47a51,b47a,https://eu.cdn.beatsaver.com/06b576327f2050678a7927fe7d3d0bd01a76b629.jpg,https://cdn.assets.beatleader.xyz/songcover-b47a-triv.jpg,Bleed Into Me,,Trivium,Rexxz,184.0,229,3.9502242,1.9096597,6.177993,2.016383,"{'id': 8785, 'ssPredictedAcc': 0.9875846, 'ssPassRating': 1.4795984, 'ssAccRating': 5.7582684, 'ssTechRating': 1.5388157, 'ssStars': 3.4792516, 'fsPredictedAcc': 0.9845133, 'fsPassRating': 2.5147405, 'fsAccRating': 6.8928137, 'fsTechRating': 2.2403083, 'fsStars': 4.661904, 'sfPredictedAcc': 0.98136806, 'sfPassRating': 3.4913926, 'sfAccRating': 7.9769516, 'sfTechRating': 2.7005098, 'sfStars': 5.8183217, 'bfsPredictedAcc': 0.9849983, 'bfsPassRating': 2.544003, 'bfsAccRating': 6.615874, 'bfsTechRating': 2.2623758, 'bfsStars': 4.468601, 'bsfPredictedAcc': 0.9828059, 'bsfPassRating': 3.4994004, 'bsfAccRating': 7.4712396, 'bsfTechRating': 2.721828, 'bsfStars': 5.432418}",Hard,Accuracy,3.9502242,1.9096597,6.177993,2.016383
6853,b47a71,b47a,https://eu.cdn.beatsaver.com/06b576327f2050678a7927fe7d3d0bd01a76b629.jpg,https://cdn.assets.beatleader.xyz/songcover-b47a-triv.jpg,Bleed Into Me,,Trivium,Rexxz,184.0,229,5.752902,4.9032845,7.2079988,3.6636422,"{'id': 8786, 'ssPredictedAcc': 0.9853553, 'ssPassRating': 3.9735117, 'ssAccRating': 6.601154, 'ssTechRating': 3.1648471, 'ssStars': 4.962182, 'fsPredictedAcc': 0.98093045, 'fsPassRating': 6.136788, 'fsAccRating': 8.208635, 'fsTechRating': 3.7477279, 'fsStars': 6.922684, 'sfPredictedAcc': 0.9762432, 'sfPassRating': 8.337592, 'sfAccRating': 9.751074, 'sfTechRating': 3.9972177, 'sfStars': 8.961318, 'bfsPredictedAcc': 0.98155344, 'bfsPassRating': 6.099527, 'bfsAccRating': 7.90803, 'bfsTechRating': 3.7404294, 'bfsStars': 6.6674953, 'bsfPredictedAcc': 0.9781597, 'bsfPassRating': 8.109246, 'bsfAccRating': 9.134225, 'bsfTechRating': 4.0918355, 'bsfStars': 8.371482}",Expert,Midspeed,5.752902,4.9032845,7.2079988,3.6636422
6854,b47a91,b47a,https://eu.cdn.beatsaver.com/06b576327f2050678a7927fe7d3d0bd01a76b629.jpg,https://cdn.assets.beatleader.xyz/songcover-b47a-triv.jpg,Bleed Into Me,,Trivium,Rexxz,184.0,229,7.211683,5.954947,8.569881,4.088306,"{'id': 8787, 'ssPredictedAcc': 0.9823407, 'ssPassRating': 4.842461, 'ssAccRating': 7.709012, 'ssTechRating': 3.6128125, 'ssStars': 6.120666, 'fsPredictedAcc': 0.97603065, 'fsPassRating': 7.422707, 'fsAccRating': 9.821807, 'fsTechRating': 4.124073, 'fsStars': 8.733446, 'sfPredictedAcc': 0.96911645, 'sfPassRating': 10.277549, 'sfAccRating': 11.654392, 'sfTechRating': 4.314751, 'sfStars': 11.40203, 'bfsPredictedAcc': 0.97703135, 'bfsPassRating': 7.6717787, 'bfsAccRating': 9.501822, 'bfsTechRating': 4.323432, 'bfsStars': 8.57345, 'bsfPredictedAcc': 0.97229576, 'bsfPassRating': 10.221783, 'bsfAccRating': 10.897447, 'bsfTechRating': 4.679372, 'bsfStars': 10.755624}",ExpertPlus,Midspeed,7.211683,5.954947,8.569881,4.088306
6856,e71891,e718,https://eu.cdn.beatsaver.com/3d8ebd36af5e6957154b1fb1553f6155157ff05f.jpg,https://cdn.assets.beatleader.xyz/songcover-e718-cover.png,Blastix Riotz,"(""Fullblast"" Long ver.)",Camellia,cerret,256.0,274,11.931597,9.678314,12.550685,3.9385579,"{'id': 9020, 'ssPredictedAcc': 0.97088224, 'ssPassRating': 8.0546, 'ssAccRating': 11.521177, 'ssTechRating': 3.6305869, 'ssStars': 10.35595, 'fsPredictedAcc': 0.9580676, 'fsPassRating': 11.790656, 'fsAccRating': 13.9035845, 'fsTechRating': 3.8157234, 'fsStars': 14.025039, 'sfPredictedAcc': 0.94505167, 'sfPassRating': 16.910055, 'sfAccRating': 15.706611, 'sfTechRating': 3.8633049, 'sfStars': 18.216183, 'bfsPredictedAcc': 0.9598047, 'bfsPassRating': 12.413553, 'bfsAccRating': 13.304216, 'bfsTechRating': 4.0504017, 'bfsStars': 13.758272, 'bsfPredictedAcc': 0.95051485, 'bsfPassRating': 16.198078, 'bsfAccRating': 14.626732, 'bsfTechRating': 4.241614, 'bsfStars': 16.83447}",ExpertPlus,Speed,11.931597,9.678314,12.550685,3.9385579
6858,c61b11,c61b,https://eu.cdn.beatsaver.com/0dff062066e7fc61236cfd7c810f31cca5b1ffca.jpg,https://cdn.assets.beatleader.xyz/songcover-c61b-Blaster.jpg,Blaster,,Massive New Krew,That_Narwhal,180.0,139,2.7153702,1.144785,4.8280635,1.1491575,"{'id': 8852, 'ssPredictedAcc': 0.99167824, 'ssPassRating': 0.87479234, 'ssAccRating': 4.6005025, 'ssTechRating': 0.8253645, 'ssStars': 2.4567125, 'fsPredictedAcc': 0.9902039, 'fsPassRating': 1.5336456, 'fsAccRating': 5.20802, 'fsTechRating': 1.3048743, 'fsStars': 3.089086, 'sfPredictedAcc': 0.98874533, 'sfPassRating': 2.1787179, 'sfAccRating': 5.5984073, 'sfTechRating': 1.6727731, 'sfStars': 3.568972, 'bfsPredictedAcc': 0.9904099, 'bfsPassRating': 1.5259473, 'bfsAccRating': 4.580427, 'bfsTechRating': 1.3051562, 'bfsStars': 2.6713285, 'bsfPredictedAcc': 0.9892829, 'bsfPassRating': 2.1498337, 'bsfAccRating': 4.9653964, 'bsfTechRating': 1.6734464, 'bsfStars': 3.1274672}",Easy,Accuracy,2.7153702,1.144785,4.8280635,1.1491575
6860,c61b31,c61b,https://eu.cdn.beatsaver.com/0dff062066e7fc61236cfd7c810f31cca5b1ffca.jpg,https://cdn.assets.beatleader.xyz/songcover-c61b-Blaster.jpg,Blaster,,Massive New Krew,That_Narwhal,180.0,139,3.1080854,1.625742,5.117577,1.7662913,"{'id': 8853, 'ssPredictedAcc': 0.99014217, 'ssPassRating': 1.2536622, 'ssAccRating': 4.823352, 'ssTechRating': 1.3234005, 'ssStars': 2.7618601, 'fsPredictedAcc': 0.98788655, 'fsPassRating': 2.1533928, 'fsAccRating': 5.650728, 'fsTechRating': 1.9821643, 'fsStars': 3.6377842, 'sfPredictedAcc': 0.98570085, 'sfPassRating': 3.012305, 'sfAccRating': 6.338058, 'sfTechRating': 2.4385478, 'sfStars': 4.412947, 'bfsPredictedAcc': 0.9882079, 'bfsPassRating': 2.1470644, 'bfsAccRating': 5.3796935, 'bfsTechRating': 1.9591277, 'bfsStars': 3.4448879, 'bsfPredictedAcc': 0.98661935, 'bsfPassRating': 2.9775836, 'bsfAccRating': 5.970121, 'bsfTechRating': 2.4099672, 'bsfStars': 4.133035}",Normal,Accuracy,3.1080854,1.625742,5.117577,1.7662913
6862,c61b51,c61b,https://eu.cdn.beatsaver.com/0dff062066e7fc61236cfd7c810f31cca5b1ffca.jpg,https://cdn.assets.beatleader.xyz/songcover-c61b-Blaster.jpg,Blaster,,Massive New Krew,That_Narwhal,180.0,139,5.3735943,4.513056,6.954513,3.1298404,"{'id': 8854, 'ssPredictedAcc': 0.9861212, 'ssPassRating': 3.6288927, 'ssAccRating': 6.284507, 'ssTechRating': 2.6564932, 'ssStars': 4.565857, 'fsPredictedAcc': 0.98166794, 'fsPassRating': 5.694138, 'fsAccRating': 7.9393764, 'fsTechRating': 3.2130656, 'fsStars': 6.4953465, 'sfPredictedAcc': 0.9773114, 'sfPassRating': 7.7318754, 'sfAccRating': 9.416299, 'sfTechRating': 3.4599576, 'sfStars': 8.388582, 'bfsPredictedAcc': 0.98225355, 'bfsPassRating': 5.519987, 'bfsAccRating': 7.6581745, 'bfsTechRating': 3.203873, 'bfsStars': 6.2190037, 'bsfPredictedAcc': 0.9790307, 'bsfPassRating': 7.4290004, 'bsfAccRating': 8.819872, 'bsfTechRating': 3.5638523, 'bsfStars': 7.8034973}",Hard,Midspeed,5.3735943,4.513056,6.954513,3.1298404
6863,c61b71,c61b,https://eu.cdn.beatsaver.com/0dff062066e7fc61236cfd7c810f31cca5b1ffca.jpg,https://cdn.assets.beatleader.xyz/songcover-c61b-Blaster.jpg,Blaster,,Massive New Krew,That_Narwhal,180.0,139,6.7165117,5.6446595,8.206216,3.3634834,"{'id': 8855, 'ssPredictedAcc': 0.9831097, 'ssPassRating': 4.5819163, 'ssAccRating': 7.429324, 'ssTechRating': 2.9318805, 'ssStars': 5.731541, 'fsPredictedAcc': 0.9776446, 'fsPassRating': 7.0485716, 'fsAccRating': 9.337964, 'fsTechRating': 3.3820915, 'fsStars': 8.087216, 'sfPredictedAcc': 0.97196615, 'sfPassRating': 9.712209, 'sfAccRating': 10.978415, 'sfTechRating': 3.5562072, 'sfStars': 10.45695, 'bfsPredictedAcc': 0.97836065, 'bfsPassRating': 7.102295, 'bfsAccRating': 9.059737, 'bfsTechRating': 3.4607506, 'bfsStars': 7.8830714, 'bsfPredictedAcc': 0.974258, 'bsfPassRating': 9.449074, 'bsfAccRating': 10.350867, 'bsfTechRating': 3.7502794, 'bsfStars': 9.835673}",Expert,Midspeed,6.7165117,5.6446595,8.206216,3.3634834
6864,c61b91,c61b,https://eu.cdn.beatsaver.com/0dff062066e7fc61236cfd7c810f31cca5b1ffca.jpg,https://cdn.assets.beatleader.xyz/songcover-c61b-Blaster.jpg,Blaster,,Massive New Krew,That_Narwhal,180.0,139,8.6239,6.068902,10.153676,4.4311767,"{'id': 8856, 'ssPredictedAcc': 0.97778463, 'ssPassRating': 4.9343104, 'ssAccRating': 9.298275, 'ssTechRating': 3.9354775, 'ssStars': 7.478175, 'fsPredictedAcc': 0.9706122, 'fsPassRating': 7.5641665, 'fsAccRating': 11.32403, 'fsTechRating': 4.477891, 'fsStars': 10.145667, 'sfPredictedAcc': 0.9629447, 'sfPassRating': 10.4935465, 'sfAccRating': 12.825165, 'sfTechRating': 4.676736, 'sfStars': 12.624706, 'bfsPredictedAcc': 0.9716004, 'bfsPassRating': 7.8580847, 'bfsAccRating': 11.069678, 'bfsTechRating': 4.7103405, 'bfsStars': 10.059119, 'bsfPredictedAcc': 0.96619785, 'bsfPassRating': 10.468541, 'bsfAccRating': 12.220141, 'bsfTechRating': 5.0869684, 'bsfStars': 12.122076}",ExpertPlus,Midspeed,8.6239,6.068902,10.153676,4.4311767
6865,3ce66x52,3ce66,https://cdn.beatsaver.com/786e63a583c74470b1812c14e07792b198520fbc.jpg,https://cdn.assets.beatleader.xyz/songcover-3ce66x-full.webp,BLAH BLAH BLAH,(NOIZE N ROUZ REMIX),FITO SILVA,Darkrealm7,216.0,93,4.6221294,2.4179692,6.714874,3.1274142,"{'id': 1260820, 'ssPredictedAcc': 0.9856412, 'ssPassRating': 1.902891, 'ssAccRating': 6.363537, 'ssTechRating': 2.6562135, 'ssStars': 4.1640363, 'fsPredictedAcc': 0.98309845, 'fsPassRating': 3.124432, 'fsAccRating': 7.3445377, 'fsTechRating': 3.6542194, 'fsStars': 5.3601832, 'sfPredictedAcc': 0.9799668, 'sfPassRating': 4.3028507, 'sfAccRating': 8.505276, 'sfTechRating': 4.35562, 'sfStars': 6.705462, 'bfsPredictedAcc': 0.98337054, 'bfsPassRating': 3.124432, 'bfsAccRating': 7.230464, 'bfsTechRating': 3.6542194, 'bfsStars': 5.2730975, 'bsfPredictedAcc': 0.9807766, 'bsfPassRating': 4.197903, 'bsfAccRating': 8.205094, 'bsfTechRating': 4.2493854, 'bsfStars': 6.4191203}",Hard,Accuracy,4.6221294,2.4179692,6.714874,3.1274142
6866,3ce66x72,3ce66,https://cdn.beatsaver.com/786e63a583c74470b1812c14e07792b198520fbc.jpg,https://cdn.assets.beatleader.xyz/songcover-3ce66x-full.webp,BLAH BLAH BLAH,(NOIZE N ROUZ REMIX),FITO SILVA,Darkrealm7,216.0,93,7.485891,5.885036,8.751564,5.0761423,"{'id': 1260821, 'ssPredictedAcc': 0.98135144, 'ssPassRating': 4.841288, 'ssAccRating': 7.9831953, 'ssTechRating': 4.734071, 'ssStars': 6.498275, 'fsPredictedAcc': 0.9764807, 'fsPassRating': 7.276595, 'fsAccRating': 9.67459, 'fsTechRating': 5.3966155, 'fsStars': 8.755068, 'sfPredictedAcc': 0.97254574, 'sfPassRating': 9.742789, 'sfAccRating': 10.836824, 'sfTechRating': 5.935166, 'sfStars': 10.724636, 'bfsPredictedAcc': 0.9766496, 'bfsPassRating': 7.2476044, 'bfsAccRating': 9.620949, 'bfsTechRating': 5.375115, 'bfsStars': 8.696276, 'bsfPredictedAcc': 0.9731988, 'bsfPassRating': 9.350307, 'bsfAccRating': 10.656193, 'bsfTechRating': 5.6960716, 'bsfStars': 10.380114}",Expert,Midspeed,7.485891,5.885036,8.751564,5.0761423
6867,3ce66x92,3ce66,https://cdn.beatsaver.com/786e63a583c74470b1812c14e07792b198520fbc.jpg,https://cdn.assets.beatleader.xyz/songcover-3ce66x-full.webp,BLAH BLAH BLAH,(NOIZE N ROUZ REMIX),FITO SILVA,Darkrealm7,216.0,93,11.114807,7.5813503,11.619507,8.812293,"{'id': 1260822, 'ssPredictedAcc': 0.97201186, 'ssPassRating': 6.2575164, 'ssAccRating': 10.967118, 'ssTechRating': 8.393878, 'ssStars': 10.011369, 'fsPredictedAcc': 0.9659858, 'fsPassRating': 9.454354, 'fsAccRating': 12.257839, 'fsTechRating': 9.2867365, 'fsStars': 12.4652405, 'sfPredictedAcc': 0.9616258, 'sfPassRating': 12.645307, 'sfAccRating': 13.026477, 'sfTechRating': 10.035184, 'sfStars': 14.623386, 'bfsPredictedAcc': 0.96587455, 'bfsPassRating': 9.305467, 'bfsAccRating': 12.277697, 'bfsTechRating': 9.140489, 'bfsStars': 12.402582, 'bsfPredictedAcc': 0.96165746, 'bsfPassRating': 12.113495, 'bsfAccRating': 13.02175, 'bsfTechRating': 9.613144, 'bsfStars': 14.316257}",ExpertPlus,Tech,11.114807,7.5813503,11.619507,8.812293
6868,2b57151,2b571,https://eu.cdn.beatsaver.com/429ff959e81100e5afaf2019c921ef5218634bc6.jpg,https://cdn.assets.beatleader.xyz/songcover-2b571-cover.jpg,Black Rover,,Vickeblanka,Aquaflee,204.04,90,6.175779,5.989232,7.4336357,3.1788843,"{'id': 8177, 'ssPredictedAcc': 0.98477083, 'ssPassRating': 4.907017, 'ssAccRating': 6.8028364, 'ssTechRating': 2.7885103, 'ssStars': 5.32044, 'fsPredictedAcc': 0.9807407, 'fsPassRating': 7.409013, 'fsAccRating': 8.280949, 'fsTechRating': 3.1652174, 'fsStars': 7.291684, 'sfPredictedAcc': 0.97710913, 'sfPassRating': 10.17002, 'sfAccRating': 9.477906, 'sfTechRating': 3.3087668, 'sfStars': 9.264887, 'bfsPredictedAcc': 0.9810972, 'bfsPassRating': 7.3743763, 'bfsAccRating': 8.079833, 'bfsTechRating': 3.1618736, 'bfsStars': 7.115533, 'bsfPredictedAcc': 0.97817504, 'bsfPassRating': 9.439857, 'bsfAccRating': 9.128524, 'bsfTechRating': 3.3064299, 'bsfStars': 8.702421}",Hard,Midspeed,6.175779,5.989232,7.4336357,3.1788843
6869,2b57171,2b571,https://eu.cdn.beatsaver.com/429ff959e81100e5afaf2019c921ef5218634bc6.jpg,https://cdn.assets.beatleader.xyz/songcover-2b571-cover.jpg,Black Rover,,Vickeblanka,Aquaflee,204.04,90,7.4260798,7.4069486,8.30495,3.9440207,"{'id': 8178, 'ssPredictedAcc': 0.9826188, 'ssPassRating': 6.08661, 'ssAccRating': 7.6177197, 'ssTechRating': 3.5560033, 'ssStars': 6.404617, 'fsPredictedAcc': 0.9779453, 'fsPassRating': 9.132485, 'fsAccRating': 9.240472, 'fsTechRating': 3.8936617, 'fsStars': 8.781203, 'sfPredictedAcc': 0.9736776, 'sfPassRating': 12.825882, 'sfAccRating': 10.515975, 'sfTechRating': 4.0016675, 'sfStars': 11.3297825, 'bfsPredictedAcc': 0.9783155, 'bfsPassRating': 8.531642, 'bfsAccRating': 9.076388, 'bfsTechRating': 3.851319, 'bfsStars': 8.428058, 'bsfPredictedAcc': 0.9748718, 'bsfPassRating': 10.894563, 'bsfAccRating': 10.181811, 'bsfTechRating': 3.9781902, 'bsfStars': 10.258759}",Expert,Midspeed,7.4260798,7.4069486,8.30495,3.9440207
6870,2b57191,2b571,https://eu.cdn.beatsaver.com/429ff959e81100e5afaf2019c921ef5218634bc6.jpg,https://cdn.assets.beatleader.xyz/songcover-2b571-cover.jpg,Black Rover,,Vickeblanka,Aquaflee,204.04,90,9.551118,8.473268,10.116446,5.444693,"{'id': 8179, 'ssPredictedAcc': 0.9772642, 'ssPassRating': 6.966924, 'ssAccRating': 9.447565, 'ssTechRating': 5.0298066, 'ssStars': 8.403813, 'fsPredictedAcc': 0.97210187, 'fsPassRating': 10.4407015, 'fsAccRating': 10.944929, 'fsTechRating': 5.397659, 'fsStars': 10.997877, 'sfPredictedAcc': 0.96737516, 'sfPassRating': 14.909234, 'sfAccRating': 12.015014, 'sfTechRating': 5.500365, 'sfStars': 13.88834, 'bfsPredictedAcc': 0.9723508, 'bfsPassRating': 9.484177, 'bfsAccRating': 10.884049, 'bfsTechRating': 5.3346972, 'bfsStars': 10.574518, 'bsfPredictedAcc': 0.96841764, 'bsfPassRating': 12.253875, 'bsfAccRating': 11.805666, 'bsfTechRating': 5.537047, 'bsfStars': 12.532927}",ExpertPlus,Tech,9.551118,8.473268,10.116446,5.444693
